TP,TC,PC,USERNAME,FILENAME,BIRTHYR,SEX,EDLEVEL,MATLANG,TESTDAY,TESTL,REFTEXT,FEEDB,PROTNOTE,PERSNOTE,NLR,NLF,NLX,BLR,BLF,BLX,FORMLR,FORMLF,FORMLX,NAR,NAF,NAX,MIPR,MIPF,MIPX,OR1R,OR1F,OR1X,OR2R,OR2F,OR2X,OR3R,OR3F,OR3X,OR4R,OR4F,OR4X,OR5R,OR5F,OR5X,S2DR,S2DF,S2DX,S3DR,S3DF,S3DX,PSIF1M,PSIF1F,PBOK1M,PBOK1F,PFIG1M,PFIG1F,BLFRR,SKPSM,SKPSF,SKPBM,SKPBF,SKPFM,SKPFF,SKLJR,SKLJF,MINNAR,MINNAF,MINNAX,ASSR,OFR,OFF,DNLR,DNLF,DNLX,DNLT,DBLR,DBLF,DBLX,DBLT,DFORMLR,DFORMLF,DFORMLX,DFORMLT,DNAR,DNAF,DNAX,DMIPR,DMIPF,DMIPX,DORE1R,DORE1F,DORE1X,DOR1R,DOR1F,DOR1X,DOR2R,DOR2F,DOR2X,DOR3R,DOR3F,DOR3X,DOR4R,DOR4F,DOR4X,DOR5R,DOR5F,DOR5X,DS2DR,DS2DF,DS2DX,DS3DR,DS3DF,DS3DX,DPSIF1M,DPSIF1F,DPBOK1M,DPBOK1F,DPFIG1M,DPFIG1F,DBLFRR,DSKPS1M,DSKPS1F,DSKPS2M,DSKPS2F,DSKPB1M,DSKPB1F,DSKPB2M,DSKPB2F,DSKPF1M,DSKPF1F,DSKPF2M,DSKPF2F,DSKLOGAR,DSKLOGBR,DSKADRAR,DSKADRBR,DSKTIDAR,DSKTIDBR,TX01,DMINNAR,DMINNAF,DMINNAX,EYS01,EYS02,EYS03,EYS04,EYS05,EYS06,EYS07,EYS08,EYS09,EYS10,EYS11,EYS12,EYS13,EYS14,EYS15,EYS16,EYS17,EYS18,EYS19,EYS20,IDNL,IDBL,IDFORML,IDNA,IDMIP,IDOR1,IDOR13,IDOR45,IDS2D,IDS3D,IDPSIF1,IDPBOK1,IDPFIG1,IDBLFR,IDSK,IDMINNA,IEYS
SVA1424002,AR Växjö,Dator 02,eekcaARVäxjö,C:\Users\Public\Documents\Personer\QYXY665.ATSPF,1980.0,Man,"2 Grundskola, ingen avslutad yrkesutbildning (9-årig utbildning)",Annat,41928.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.0,0.0,53.0,2.0,52.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X0101010101010110111101011100011101111110001100110101001110110111000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0011100011111010110101101010011010111100011011101100100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0111010000100111110111100101110101101110100101010111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,
SVA1424001,AR Växjö,Dator 02,eekcaARVäxjö,C:\Users\Public\Documents\Personer\TNWZ666.ATSPF,1980.0,Man,Okänd,Svenska/Danska/Norska,41927.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,13.0,0.0,26.0,,,,,,,,,19.0,17.0,5.0,,,,,,,,,,,,,,,,,,,,,,3.0,7.0,2.0,4.0,5.0,0.0,85.0,4.0,62.0,8.0,35.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X122557716182631813347831140000000000000000X,,,X4263133344168784783738185427225766480000000000000000000000000000000000000000000000420051004601320085003400330038004200290107006800960078005800650051007300860090009401210043009001780038011501850094003601100081004300490291007000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,,X0010000000000000000000000000001000000100000000000000001000000000001000000000000099999999999999990000100000000000000000000010000000100000010000009999999999999999000001000000000100000100001000008888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888X,X411113321000000000000000000000X,X0101010101010010101101011100011101011110101100110101001110110111010010111011101111001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0010100011010010010101001010011010011101010011101010110000110100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0110010010100010110011000011010101100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,
SVA1432010,AR Växjö,Dator 02,eekcaARVäxjö,C:\Users\Public\Documents\Personer\AYJF650.ATSPF,1971.0,Man,"2 Grundskola, ingen avslutad yrkesutbildning (9-årig utbildning)",Annat,41905.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,17.0,0.0,36.0,,,,,4.0,8.0,2.0,39.0,27.0,15.0,13.0,,,,3.0,4.0,1.0,,,,,,,,,,,,,,,,10.0,0.0,0.0,6.0,5.0,0.0,62.0,5.0,50.0,1.0,60.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X126585746131653814347171415247371537000000X,,X13629962127582641665319923280000000000000000000000X,X4267132244178741788628165451327564486351310000000000000000000000000000000000000000170025002901390033001900240069004600420043009500270019002000880082002400500104003200350048011001480034005502560087006800800037002700410139007400900136007601180021002100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,X462543110000000000000000000000X,,,X0010000000000000000000001000000000000000000000010000000001000000010000000000000000000000000000100000100000000000000000000010000000000010000010001000000010000000888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888X,X414424321430000000000000000000X,X0101010101010110101001011100010101111110001100100101001110100100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0011100011111010110101101010011010011100011010001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0111010010100111110110100000000001101110100101000011100001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,
SVA1422009,AR Växjö,Dator 02,eekcaARVäxjö,C:\Users\Public\Documents\Personer\ATSN845.ATSPF,1980.0,Man,"2 Grundskola, ingen avslutad yrkesutbildning (9-årig utbildning)",Svenska/Danska/Norska,41799.0,jarem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,1.0,0.0,21.0,,,,,,,,,51.0,7.0,48.0,,,,,,,,,,,,,,,,,,,,,,14.0,0.0,0.0,17.0,0.0,0.0,93.0,0.0,64.0,0.0,79.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X282362835416657187370000000000000000000000X,,,X4263172544178572788428465454224764477357318431787573785645000000000000000000000000220021002600390021003400320046002700230026006300320030004100620030002500290092003300830060003700400032003301170037003200620049003400350028006901040036006700580029002600400029004200310048004400420116007701830049006001320038004100570000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,,X0010000000000000000000001000000000000000000000010000000001000000010000000000000000000000000000100000100000000000000000000010000000000010000010001000000010000000000100000000000100100000000100000100010000000000001000000000010088888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888X,X422342321431211420000000000000X,X0101010101010110111101011100011101111110001100110101001110110111010010111011101111001110010110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0011100011111010110101101010011010011101011011101110110100110111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0111010010100111110111100101110101101110100101010111100101111001011001101011101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,
SVA1422008,AR Växjö,Dator 02,eekcaARVäxjö,C:\Users\Public\Documents\Personer\JZYW527.ATSPF,1991.0,Man,"1 Särskola, hjälpklass, ej avslutad grundskola",Annat,41772.0,friha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,80.0,1.0,95.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X411412313340210000000000000000X,,,,,X0101010101010110111101011100011101111110001100110101001110010111010010111011101100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0011100011011010110101101010011010011101011011100110110100110111010011011011111010011101001000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,,
SVA1422001,AR Växjö,Dator 02,eekcaARVäxjö,C:\Users\Public\Documents\Personer\MDYM170.ATSPF,1958.0,Kvinna,3 Avslutad 2-årig yrkesinriktad gymnasieutbildning eller motsvarande (11-årig utbildning),Svenska/Danska/Norska,41764.0,inimm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,7.0,14.0,14.0,,,,,,,,,27.0,24.0,14.0,,,,,,,,,,,,,,,,,,,,,,7.0,14.0,0.0,10.0,5.0,0.0,44.0,1.0,53.0,0.0,58.0,2.0,,,,,,,,,,,,,,,,,,,,,0.0,18.0,6.0,,,,,,,,,,,,,,,,,,,,,X175454736431995199999999999999999999999999X,,,X4461135544188512778427135515222664438387318631657660000000000000000000000000000000300020004800850052003200730095004900340066007200550042006200610050003600760063007100570060004600520045009500450057005901120064004200500047003700620071006500280038005500640055004600960071002900540072005200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,,X0010000000000000000000001000000000000000000000010000000001000000010000000000000000000000000000100000000001000000000100000000000000010000000001000000110000000000000101000000000000000000000101001010000000000000001000000000010000100000000001000001000000000100001000100000010000100000000101000110000000000100001000000000110000100000000101008888888888888888X,X423431321433211000000000000000X,X0101010101010110111101011100011001111110001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0011100011111010110101101010011010011101011011101100100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0011010010100111110011100101110101101110100101010111100001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,X000000000900000000099999X,
SVA1422007,AR Växjö,Dator 02,eekcaARVäxjö,C:\Users\Public\Documents\Personer\ERGV021.ATSPF,1992.0,Man,"2 Grundskola, ingen avslutad yrkesutbildning (9-årig utbildning)",Svenska/Danska/Norska,41746.0,friha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,1.0,8.0,24.0,,,,,,,,,51.0,13.0,48.0,,,,17.0,5.0,0.0,,,,,,,,,,,,,,,,18.0,2.0,0.0,19.0,0.0,0.0,135.0,4.0,100.0,0.0,108.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X282762995416657199379984239954999999995800X,,,X4263172544188562788428465451224384417341318131787561786645627354000000000000000000150014001500600016003000230037003300240024004200340020002800690021002100510049001900350059005900340025006200610020001900630027004000360018005700440042005900820017001600800083004600240085005800610034003400560047003601420035002800520060004201380073007900320000000000000000000000000000000000000000000000000000000000000000X,,X421343322154524223512400000000X,,,X0010000000000000000000001000000000000000000000010000000001000000010000000000000000000000000000100000100000000000000000000010000000000010000010001000000010000000000100000000000100100000000100000100010000000000001000000000010000001010000000000011000000000000000000010100001000000101100000000110000000000100010010000100000088888888888888888888888888888888X,X422342321431211422200000000000X,X0101010101010110111101011100011001011110011100110101001110110111010010111011101101001110010110001011010111010111011000011111010011110010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0011100011111010110101101010011010011101011011101110110100110111010011011011111010111101001010100011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0111010010100111110111100101110101101110100101010111100101111001011001101011101101111100101100100101111100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,
SVA1412006,AR Växjö,Dator 02,eekcaARVäxjö,C:\Users\Public\Documents\Personer\SLEV258.ATSPF,1970.0,Man,3 Avslutad 2-årig yrkesinriktad gymnasieutbildning eller motsvarande (11-årig utbildning),Svenska/Danska/Norska,41694.0,friha,Läs- o skrivsvårigheter?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,2.0,5.0,14.0,,,,,,,,,43.0,6.0,32.0,,,,,,,,,,,,,,,,,,,,,,15.0,1.0,0.0,18.0,1.0,0.0,85.0,0.0,75.0,6.0,85.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X282763999916997499379984000000000000000000X,,,X4263172544158772788628465451224766477348318431787000000000000000000000000000000000200031002100670026002600220039002200300027010500380027002701030017005200390073003600280096006600420027003501840039003002850078002500280021007100430025018802130025003101410155003200340057003900380000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,,X0010000000000000000000001000000000000000000000010000000001000000010000000000000000000000000000100000100000000000000000000010000000000000001001001000000010000000000100000000000100100000000100000100010000000000001000000000010000001010000000000000000000100100888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888X,X422342321431231422200000000000X,X0101010101010110111101011100011101111110001100110101001110110111010010111011101101001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0010100011111010110101001010011010010101011011100100111100110111010011011010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0111010010100011110111100101110101101110100101010111100101111001011001101011101101111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,
SVA1412005,AR Växjö,Dator 02,eekcaARVäxjö,C:\Users\Public\Documents\Personer\ACXT732.ATSPF,1980.0,Kvinna,"2 Grundskola, ingen avslutad yrkesutbildning (9-årig utbildning)",Svenska/Danska/Norska,41690.0,E.J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,3.0,5.0,19.0,,,,,,,,,43.0,8.0,37.0,,,,,,,,,,,,,,,,,,,,,,13.0,3.0,1.0,16.0,3.0,0.0,137.0,1.0,109.0,4.0,91.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X282762155416997199549999679900000000000000X,,,X4263172544178778788628465451224764427351318131787580000000000000000000000000000000200025002200270016003200220053001800370023012900310049002000600019009400190137005700300033009400560019004801170066003000460153002200580023011700650067005601100032002300820102003600340066005900810041011900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,,X0010000000000000000000001000000000000000000000010000000001000000010000000000000000000000000000100000100000000000000000000010000000000010000010001000000010000000000100000000000100100000000100000100000000000001000010100000000000001010000000000001000000000100999999999999999988888888888888888888888888888888888888888888888888888888888888888888888888888888X,X422342321431214432100000000000X,X0101010101010110111101001100011101111110001100110101001110110111010010111011101111001110010110001011010111010111011000011111010011110010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0011100011111010110101101010011010011101011011101110110100110011010001001111111010111101001010100011111101011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0111010010100111110111100101110101101110100101010111100101111001011001101011101101111100101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,
SVA1412004,AR Växjö,Dator 02,eekcaARVäxjö,C:\Users\Public\Documents\Personer\PAZO671.ATSPF,1983.0,Kvinna,"2 Grundskola, ingen avslutad yrkesutbildning (9-årig utbildning)",Svenska/Danska/Norska,41680.0,Maria Ingelsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.0,1.0,18.0,,,,,,,,,34.0,3.0,27.0,,,,,,,,,,,,,,,,,,,,,,14.0,0.0,0.0,13.0,0.0,0.0,93.0,0.0,64.0,0.0,70.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X282762835416997187000000000000000000000000X,,,X4263172544188572788228765458224764467000000000000000000000000000000000000000000000190039002801760031005900430063004200350032011800460085003100440021004600560143003000310041006900240024016002640061004000710302003200890024039700630000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,,X0010000000000000000000001000000000000000000000010000000001000000010000000000000000000000000000100000100000000000000000000010000000000010000010001000000010000000000100000000000100100000000100000100010000000000001000000000010088888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888X,X422342321431200000000000000000X,X0101010101010110111101011100011101111110001100110101001110110111010010111011101111001110010110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0011100011111010110101101010011010011101011011101110110100110111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0111010010100111110111100101110101101110100101010111100101111001011001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,
SVA1412002,AR Växjö,Dator 02,eekcaARVäxjö,C:\Users\Public\Documents\Personer\FYNK777.ATSPF,1968.0,Man,"1 Särskola, hjälpklass, ej avslutad grundskola",Svenska/Danska/Norska,41669.0,Håkan F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,13.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X4263173244182784788428265458224564417751318431700000000000000000000000000000000000220019002200490031003700320081001800270051007400640023003300610026003300560132011400360044004500390044008301140032002200880115002400230034010900940031016900440028003300760112009900830107000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,,,,,,,,,,
SVA1412001,AR Växjö,Dator 02,eekcaARVäxjö,C:\Users\Public\Documents\Personer\ZBWM486.ATSPF,1992.0,Kvinna,Okänd,Svenska/Danska/Norska,41660.0,inimm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,3.0,12.0,,,,,,,,,24.0,15.0,16.0,,,,,,,,,,,,,,,,,,,,,,17.0,4.0,0.0,6.0,5.0,0.0,100.0,0.0,95.0,3.0,110.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X282763999916992600000000000000000000000000X,,,X4261138244188774788828455487223766417780000000000000000000000000000000000000000000230029004400750023002700450118002000270031015200280021002400350043003100700093003900230340004100920027013500950097005701060113013100230018024602390070007000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,,X0010000000000000000000001000000000000000000000010000000001000000010000000000000000000000000000100000100000000000000000000010000000000000001010001000000010000000000100000000000100100000000100000100010000000000011000000000000000001010000000000000000000100100000000010100001000010000100000010100101000000000010010100000000001100000000100008888888888888888X,X434323321130000000000000000000X,X0101010101010110111101011100011101111110001100110101001110110111010010111011101111001110010110001011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0011100011011010010101101010011010011101011011101110110100110111010011011010111010111101001010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0111010010100111110111100101110101101110100101010111100101111001011001101011101101111100101100100101001101010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,
SVA1342001,AR Växjö,Dator 02,eekcaARVäxjö,C:\Users\Public\Documents\Personer\QFDT966.ATSPF,1961.0,Man,3 Avslutad 2-årig yrkesinriktad gymnasieutbildning eller motsvarande (11-årig utbildning),Svenska/Danska/Norska,41591.0,friha,Koncentration? Uthållighet? lämplig yrkesinriktning?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,8.0,2.0,22.0,,,,,,,,,37.0,6.0,29.0,,,,,,,,,,,,,,,,,,,,,,10.0,5.0,0.0,10.0,0.0,0.0,63.0,4.0,60.0,2.0,51.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X282743629916992716368538120000000000000000X,,,X4263132144188572788628465455224564447357318000000000000000000000000000000000000000380078008500620037003400350071004500630055009900480094003901080032006400390151007100280055006400440083003300990077005500750139010000440025010200500059004801330043004801710000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,,X0010000000000000000000001000000000000100000000000000000001000000010000000000000000000000000000100000100000000000000000000010000000000010000010000000000010001000000001000010000000000100000100000100010000000000001000000000010000011000000000008888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888X,X422342321400000000000000000000X,X0101010101010100100101001100011101111110001100110101001110110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0011100011111010010101101010011010010101011011101110110100110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0111010010100111110111100101110100101110100101010110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,
