TP,TC,PC,USERNAME,FILENAME,BIRTHYR,SEX,EDLEVEL,MATLANG,TESTDAY,TESTL,REFTEXT,FEEDB,PROTNOTE,PERSNOTE,NLR,NLF,NLX,BLR,BLF,BLX,FORMLR,FORMLF,FORMLX,NAR,NAF,NAX,MIPR,MIPF,MIPX,OR1R,OR1F,OR1X,OR2R,OR2F,OR2X,OR3R,OR3F,OR3X,OR4R,OR4F,OR4X,OR5R,OR5F,OR5X,S2DR,S2DF,S2DX,S3DR,S3DF,S3DX,PSIF1M,PSIF1F,PBOK1M,PBOK1F,PFIG1M,PFIG1F,BLFRR,SKPSM,SKPSF,SKPBM,SKPBF,SKPFM,SKPFF,SKLJR,SKLJF,MINNAR,MINNAF,MINNAX,ASSR,OFR,OFF,DNLR,DNLF,DNLX,DNLT,DBLR,DBLF,DBLX,DBLT,DFORMLR,DFORMLF,DFORMLX,DFORMLT,DNAR,DNAF,DNAX,DMIPR,DMIPF,DMIPX,DORE1R,DORE1F,DORE1X,DOR1R,DOR1F,DOR1X,DOR2R,DOR2F,DOR2X,DOR3R,DOR3F,DOR3X,DOR4R,DOR4F,DOR4X,DOR5R,DOR5F,DOR5X,DS2DR,DS2DF,DS2DX,DS3DR,DS3DF,DS3DX,DPSIF1M,DPSIF1F,DPBOK1M,DPBOK1F,DPFIG1M,DPFIG1F,DBLFRR,DSKPS1M,DSKPS1F,DSKPS2M,DSKPS2F,DSKPB1M,DSKPB1F,DSKPB2M,DSKPB2F,DSKPF1M,DSKPF1F,DSKPF2M,DSKPF2F,DSKLOGAR,DSKLOGBR,DSKADRAR,DSKADRBR,DSKTIDAR,DSKTIDBR,TX01,DMINNAR,DMINNAF,DMINNAX,EYS01,EYS02,EYS03,EYS04,EYS05,EYS06,EYS07,EYS08,EYS09,EYS10,EYS11,EYS12,EYS13,EYS14,EYS15,EYS16,EYS17,EYS18,EYS19,EYS20,IDNL,IDBL,IDFORML,IDNA,IDMIP,IDOR1,IDOR13,IDOR45,IDS2D,IDS3D,IDPSIF1,IDPBOK1,IDPFIG1,IDBLFR,IDSK,IDMINNA,IEYS
SVA1411006,AR Växjö,Dator 01,Arbetsförmedlingen,C:\Users\eekcaspc\Documents\ATS5\Personer\VMXC718.ATSPF,1977.0,Kvinna,5 Avslutade universitets- eller högskolestudier (med examen).,Svenska/Danska/Norska,41708.0,inimm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,4.0,0.0,46.0,,,,9.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X53262426157528731634372327282516853643431700000000X,,X0000700007000320000900023012860400701032001050005800047006900087501525000000000000000000000000000000X,,,,,,,,,X111111111111100101100111X,,,
SVA1411007,AR Växjö,Dator 01,Arbetsförmedlingen,C:\Users\eekcaspc\Documents\ATS5\Personer\EYIP077.ATSPF,1954.0,Man,Okänd,Svenska/Danska/Norska,41722.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,10.0,,,,,,,,,16.0,6.0,10.0,,,,,,,,,,,,,,,,,,,,,,7.0,6.0,0.0,7.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X289968830000000000000000000000000000000000X,,,X4267122344168574788328000000000000000000000000000000000000000000000000000000000000790050006305710114003800640271005200560047008100830287031300390050016001090287005000680000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,,X0010000000000000000000001000000000000100000000000000000000001000001000000000000000000000000000100000100000000000000000000010000000100010000000001000000010000000000000000010000100100000000100000010010000000000888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888X,X424342322000000000000000000000X,,,,,,,
SVA1413001,AR Växjö,Dator 01,Arbetsförmedlingen,C:\Users\eekcaspc\Documents\ATS5\Personer\KCSE506.ATSPF,1967.0,Kvinna,3 Avslutad 2-årig yrkesinriktad gymnasieutbildning eller motsvarande (11-årig utbildning),Annat,41823.0,jarem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,0.0,13.0,,,,,,,,,19.0,8.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,2.0,33.0,0.0,39.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X285362837816000000000000000000000000000000X,,,X4261132344166774788728465450000000000000000000000000000000000000000000000000000000310032002603600045003900810085003200330027003000840085003202700042007300830101004900410199009800560022004500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,,,,X0101010101010110111101010100011101111110000100110101001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0011100011111010110101101010010010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0111010010100111110111100101110101101010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,
SVA1421001,AR Växjö,Dator 01,Arbetsförmedlingen,C:\Users\eekcaspc\Documents\ATS5\Personer\QFJX039.ATSPF,1980.0,Man,"2 Grundskola, ingen avslutad yrkesutbildning (9-årig utbildning)",Svenska/Danska/Norska,41737.0,inimm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,2.0,0.0,18.0,,,,,,,,,26.0,4.0,18.0,,,,,,,,,,,,,,,,,,,,,,11.0,0.0,0.0,19.0,2.0,0.0,86.0,5.0,78.0,5.0,95.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X282784835416652600000000000000000000000000X,,,X4263172544138572788228435443220000000000000000000000000000000000000000000000000000150029006600530025007900390224004300450033008000350067002800700093010501100145004800410562011900950074037900220090013000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,,X0010000000000000000000001000000000000000000000010000000001000000010000000000000000000000000000100000100000000000000000000010000000000010000010001000000010000000000100000000000188888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888X,X432342321431211422224000000000X,X0101010101010110111101001100010101011110001100110101001110010111010010111011101110001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0010100011110000110101101010011010011101011001001110110100110111010011011011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0101010010100111110111100001100101101110100101010111100101111000011000101010100101101100101100100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,
SVA1421003,AR Växjö,Dator 01,Arbetsförmedlingen,C:\Users\eekcaspc\Documents\ATS5\Personer\AMFB083.ATSPF,1990.0,Kvinna,"2 Grundskola, ingen avslutad yrkesutbildning (9-årig utbildning)",Svenska/Danska/Norska,41794.0,jarem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,0.0,9.0,,,,,,,,,28.0,17.0,14.0,,,,,,,,,,,,,,,,,,,,,,11.0,8.0,0.0,6.0,13.0,0.0,90.0,1.0,78.0,11.0,39.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X282762810000000000000000000000000000000000X,,,X4263172544188676778628576467228664887463313830000000000000000000000000000000000000230050007601250032003600960068002200330082007300270042003500900037013201830127003200580040005900610057003200770034005300520063003700350101004701370033002200870043002700900071008400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,,X0010000000000000000000001000000000000000000000010000000000001000010000000000000000000000000000100000100000000000000000000010000000000010000010001000000010000000000000000010000100100000000100000100010000000000000000000001000100001000001000001000001000000000011000100000000010000010100000000010101000000000888888888888888888888888888888888888888888888888X,X444422122413221113100000000000X,X0101010101010110111101011100011101111110011100110101001110110111010010111011101111001110010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0011100011110000110101101010011010011100011001001110101100110111001011011100110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0111010011100110110111100101110101101110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,
SVA1421004,AR Växjö,Dator 01,Arbetsförmedlingen,C:\Users\eekcaspc\Documents\ATS5\Personer\HJOS370.ATSPF,1980.0,Man,3 Avslutad 2-årig yrkesinriktad gymnasieutbildning eller motsvarande (11-årig utbildning),Svenska/Danska/Norska,41799.0,jarem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,1.0,14.0,,,,,,,,,32.0,5.0,8.0,,,,,,,,,,,,,,,,,,,,,,13.0,0.0,0.0,16.0,0.0,0.0,80.0,0.0,42.0,0.0,53.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X282762835416997100000000000000000000000000X,,,X4263132544158774788628465455224764467000000000000000000000000000000000000000000000230027002401040024017100380134003101390036014500820053003800400113007601170112004700460118003700630035008801600097012100740092003400640063016300560000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,,X0010000000000000000000001000000000000000000000010000000001000000010000000000000000000000000000100000100000000000000000000010000000000010000010001000000010000000000100000000000100100000000100000100010000000000888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888X,X422342321431211400000000000000X,X0101010101010110111101011100011101111110001100110101001110110111010010111010001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0011100011111010110101101010011010011101010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0111010010100111110111100101110101101110100101010111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,
SVA1421005,AR Växjö,Dator 01,Arbetsförmedlingen,C:\Users\eekcaspc\Documents\ATS5\Personer\PNPQ360.ATSPF,1980.0,Man,"2 Grundskola, ingen avslutad yrkesutbildning (9-årig utbildning)",Annat,41806.0,jarem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,80.0,0.0,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,,X0001000000000000000000000001000001000000000000000000000000001000010000000000000000000001000000008888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888X,,,,,,,,
SVA1431005,AR Växjö,Dator 01,Arbetsförmedlingen,C:\Users\eekcaspc\Documents\ATS5\Personer\DBEI483.ATSPF,1979.0,Kvinna,5 Avslutade universitets- eller högskolestudier (med examen).,Svenska/Danska/Norska,41873.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,1.0,9.0,29.0,,,,,,,,,50.0,8.0,46.0,,,,,,,,,,,,,,,,,,,,,,13.0,1.0,0.0,18.0,1.0,0.0,155.0,2.0,123.0,6.0,110.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X282762995416997187379984239999639912999999X,,,X4263172544158572788628265451224564477358318431787564786545000000000000000000000000150015001500310028004000260022001500150027012900260020002600260017001700300035001900210029005900210012005501460015001300310182001800150013013600600020002101670020001601800026001500180091002600490033024200670020002500980249003900310000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,,X0010000000000000000000001000000000000000000000010000000001000000010000000000000000000000000000100000100000000000000000000010000000000010000010001000000010000000000100000000000100100000000100000100000000000001001000000000010088888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888X,X422342321441211422200000000000X,X0101010000010110111101011100011101111110001100110101001110110111010010111011101111001110010110001011010111010111011000011111010011110011111001101010100101100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0011100011110010110101101010011010010101011011100110110000110111010011011011111010011101001010100011111101011001100110011010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0101010010100011110111100101110101101110100101010111100101111001011001101011101101101100101100100101111101110100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,
SVA1431009,AR Växjö,Dator 01,Arbetsförmedlingen,C:\Users\eekcaspc\Documents\ATS5\Personer\ZURW511.ATSPF,1980.0,Man,Okänd,Svenska/Danska/Norska,41901.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVA1441002,AR Växjö,Dator 01,Arbetsförmedlingen,C:\Users\eekcaspc\Documents\ATS5\Personer\YSPM776.ATSPF,1989.0,Man,"1 Särskola, hjälpklass, ej avslutad grundskola",Svenska/Danska/Norska,41922.0,Sofia Grensjö,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVA1441004,AR Växjö,Dator 01,Arbetsförmedlingen,C:\Users\eekcaspc\Documents\ATS5\Personer\KTCF801.ATSPF,1980.0,Man,Okänd,Svenska/Danska/Norska,41941.0,SG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVA1441006,AR Växjö,Dator 01,Arbetsförmedlingen,C:\Users\eekcaspc\Documents\ATS5\Personer\APLI469.ATSPF,1968.0,Kvinna,3 Avslutad 2-årig yrkesinriktad gymnasieutbildning eller motsvarande (11-årig utbildning),Svenska/Danska/Norska,41961.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,11.0,5.0,30.0,,,,,,,,,48.0,12.0,44.0,6.0,7.0,1.0,,,,,,,,,,,,,,,,,,,8.0,3.0,0.0,12.0,1.0,0.0,85.0,0.0,84.0,5.0,73.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X282762249999992899162334429971364324840000X,,,X4263172544148574788628465453222864467357317331747577726655460000000000000000000000160016002000410021002800230065001500330026011800230052002400470018003800290024003200370106006800770040003600620060002500280054002300220018004700450034002000550018002701680054004300240148003200530035006700630041009001280049004101090062003400000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0000700007000320000800023012870090800396001000003800047327650090001435000000000000000000000000000000X,,,,X0000000000000100000000001000000000000000000000010000000001000000010000000000000000000000000000100000100000000000000000000010000000110000000000000000000110000000000100000000000188888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888X,X422342321441200000000000000000X,X0101010101010110111101011100011101111110001100110101001110110111010010111011101110001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0010100011111010110101001010011010010101011011000110110100110111010011011011111000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0111010010100111010111100101110101101110100101010111100101111101011001001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,
SVA1441008,AR Växjö,Dator 01,Arbetsförmedlingen,C:\Users\eekcaspc\Documents\ATS5\Personer\VCPH147.ATSPF,1981.0,Man,"1 Särskola, hjälpklass, ej avslutad grundskola",Svenska/Danska/Norska,41982.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,0.0,9.0,,,,,,,,,18.0,16.0,6.0,,,,,,,,,,,,,,,,,,,,,,4.0,3.0,0.0,2.0,3.0,0.0,43.0,5.0,49.0,5.0,35.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X286862000000000000000000000000000000000000X,,,X4247162344412531788128215442224166000000000000000000000000000000000000000000000000440056006501300054005500650101003300470078006600360090015301220229004301030040024900760117003000570045013000620080015401560038007400420000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,,X0000000000000100000000001000000000000100000000000000000001000000001000000000000000000000000000100000100000000000888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888X,X444140000000000000000000000000X,X0101010001010100101101011100010101111010001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0011100011111011010001001010011010011100011010001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X1111010010100011110111100101100101100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,
SVA1511001,AR Växjö,Dator 01,Arbetsförmedlingen,C:\Users\eekcaspc\Documents\ATS5\Personer\DBKD594.ATSPF,1994.0,Man,"2 Grundskola, ingen avslutad yrkesutbildning (9-årig utbildning)",Annat,42037.0,lonpa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,12.0,6.0,39.0,,,,,,,,,22.0,3.0,15.0,4.0,4.0,5.0,,,,7.0,9.0,2.0,7.0,6.0,0.0,3.0,15.0,0.0,,,,,,,10.0,4.0,1.0,3.0,5.0,1.0,85.0,2.0,54.0,3.0,75.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X282757992416489917847187992799512315994399X,,,X4263172544158572788678475000000000000000000000000000000000000000000000000000000000250029003201780021007900230215002600460061027700700069007902470058007602290144038302290100019000720000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0000700007000323276500018327650398332765327650003800046002703276500000000000000000000000000000000000X,,X452343633513165433000000000000531213255415400000000000000000324155123324124132000000000000X,,X0010000000000000000000001000000000000000000000010000000001000000010000000000000000000000000000100000100000000000000000000010000000110000000000000000000010001000000100000000000100000001100000000000000000000101001000000000010099999999999999998888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888X,X444429322000000000000000000000X,X0101010101010110111101011100011101111110001100110111001110010111010010111011101111001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0011100011111010110101101010011010110101011001101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0011010010100111110111100101010001101110100101010110100001111001011001001010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,
SVA1511002,AR Växjö,Dator 01,Arbetsförmedlingen,C:\Users\eekcaspc\Documents\ATS5\Personer\YDIY343.ATSPF,1992.0,Kvinna,"2 Grundskola, ingen avslutad yrkesutbildning (9-årig utbildning)",Svenska/Danska/Norska,42044.0,Pär Lönner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,13.0,4.0,37.0,,,,,,,,,37.0,16.0,33.0,3.0,9.0,5.0,,,,10.0,16.0,1.0,9.0,10.0,4.0,4.0,13.0,7.0,,,,,,,11.0,11.0,0.0,12.0,9.0,0.0,100.0,10.0,88.0,11.0,86.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X282762611716132399547199459974715216994275X,,,X4263172544178532788428765471323364427375317231787546700000000000000000000000000000280022002801090026005500160035001800780028010200330087003900630026002900360063003400510054007600580046006500780050004400620040003900290036013200600088003500450020002501020166003200490067008700620046003401070068000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0000700006000333276500023012863276501800001300004200053004503276532765327650006001040000000000000000X,,X421313152113444411563112441000212416152113153662622320000000266326116645231641314615000000X,,X0010000000000000000000001000000000000000000000010000000001000000010000000000000000000000000000100000100000000000000000000010000000000010000010000000000011000000000100001000000000100000100000000000101000000000001000000000010000100000000001000001000000000100001000100000010000100001100000000010101000000000011010000000000001100000000100000000001001000001X,X422342213241231431323000000000X,X0101010101010100100101011100010101111110001100110001011110110101010010101001101011001110010110001001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0011100111111010110000101010011010011101011001101110110000011101010011011011100000111101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0111010010100111110110100101010101101110100101010111100101111001011001001011101000111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,
SVA1531007,AR Växjö,Dator 01,Arbetsförmedlingen,C:\Users\eekcaspc\Documents\ATS5\Personer\OWCW762.ATSPF,1984.0,Man,Okänd,Annat,42251.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,0.0,18.0,,,,,,,,,48.0,9.0,44.0,8.0,5.0,0.0,,,,8.0,6.0,0.0,7.0,6.0,0.0,4.0,7.0,1.0,,,,,,,11.0,6.0,0.0,14.0,1.0,0.0,105.0,3.0,76.0,6.0,95.0,17.0,11.0,,,,,,,,,,,,,,,,,,,,4.0,4.0,16.0,,,,,,,,,,,,,,,,,,,,,X282762835416658700000000000000000000000000X,,,X4263172544188572788428765356224664427351318431787472786740000000000000000000000000180023001600470017002900200121002000250020006000380071004400600019004300380097003900340086006300540023002200900030005000180128002100350022010100720029003301540032002300530074003500320043005300870025008201320044004500470092004300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0000700007000320000900022012860400600324000910003800047006900030000000000000000000000000000000000000X,,X425342412354510000000000000000232544232455300000000000000000545425151465000000000000000000X,,X0010000000000000000000001000000000000000000000010000000001000000010000000000000000000000000000100000100000000000000000000010000000000010000010001000000010000000000101000000000000000001100000000000000000000101000010100000000000001010000000000010000000100000001000100000010088888888888888888888888888888888888888888888888888888888888888888888888888888888X,X422342331431211000000000000000X,X1100010101010100111101011100011101111110001100110101001110110111010010111011101111001110010110001011010110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0011100011111010110111000010011010011101011011100110110100110111001011011011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0110010000000111110110100001010001101110000101010110100101110000101001001001101001110100101000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X110001001001111000101100X,,X101101009999999999999999X,
SVA1531009,AR Växjö,Dator 01,Arbetsförmedlingen,C:\Users\eekcaspc\Documents\ATS5\Personer\NCPD914.ATSPF,1993.0,Kvinna,"1 Särskola, hjälpklass, ej avslutad grundskola",Svenska/Danska/Norska,42268.0,lonpa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,6.0,7.0,23.0,,,,,,,,,33.0,13.0,23.0,5.0,6.0,2.0,,,,8.0,7.0,2.0,8.0,7.0,5.0,3.0,11.0,3.0,,,,,,,13.0,2.0,3.0,16.0,3.0,1.0,130.0,2.0,115.0,3.0,143.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X282762815816997199859981999967999985000000X,,,X4263172144128774788428465455224566447715318331000000000000000000000000000000000000170018001800590031009500280037002300220029016900320021003900460040002500480141003900390131005200490036009001490037002901040170005300210029015100800026016701320020002402090057003300320000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0000500007000320005600023012860400832765003870003900057327650090000000000000000000000000000000000000X,,X451116316454524220000000000000262416234135466642550000000000232225552661622340000000000000X,,X0010000000000000000000001000000000000000000000010000000001000000010000000000000000000000000000100000100000000000999999999999999900000010000010001000000010000000999999999999999900100000000100000100010000000000000010100000000000001010000000000000000000100100010000100000100099999999999999998888888888888888888888888888888888888888888888888888888888888888X,X432342221431219422240000000000X,X0101010101010110111101011100010101111110001100110101001110110111010010111011101111001110010110001001010111010111011000011111010001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0011100011111010110101101010011010011101011011100110110100110111010011011011111010111101001011000011111101011000101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0111010010100111110111100101110101101110100101010111100101111000011001101011100000111100101100100101111001110100111010100101110110011111110111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,
